RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021
394896,238,"Muskegon, MI",Msa,MI,164753,167126,170264,173655,177377,181377,185519,188758,191892,194340,197198,199627
394553,239,"East Stroudsburg, PA",Msa,PA,202983,207697,213785,220583,226688,232802,240998,249408,256100,259839,263534,267492
395102,240,"Sioux City, IA",Msa,IA,148074,150082,152302,154592,156503,159482,160505,162161,163287,165485,167108,168995
394651,241,"Greenville, NC",Msa,NC,159745,161322,163091,164596,166089,168523,172320,176535,180811,184801,189426,193245
395210,242,"Waterloo, IA",Msa,IA,148017,148901,149724,150619,151534,152718,154005,155264,156661,158113,159508,161267
394944,243,"Oshkosh, WI",Msa,WI,170861,172980,175492,178498,181791,185059,187438,189044,190335,191747,193455,195165
395246,244,"Yuba City, CA",Msa,CA,340890,344367,347428,351110,356712,365533,378394,390732,400718,407072,411397,416434
394299,245,"Abilene, TX",Msa,TX,145549,146444,147584,148984,151013,153225,155972,158098,160435,162544,165108,167199
394485,246,"Columbia, MO",Msa,MO,214014,217010,218708,221850,225158,229865,233531,236522,239235,242003,244396,245965
394539,247,"Dover, DE",Msa,DE,253011,255590,258614,261642,265540,269918,275238,280758,285638,289866,292994,296357
394555,248,"Eau Claire, WI",Msa,WI,206032,208440,210446,212560,215231,219051,222821,225764,228399,230913,232455,234511
394720,249,"Janesville, WI",Msa,WI,169533,171655,173822,176072,178269,180917,183014,185485,187538,190336,192193,194051
394710,250,"Jackson, MI",Msa,MI,165427,168102,170747,172722,174242,175918,178280,180801,183140,185395,187779,190566
395009,251,"Punta Gorda, FL",Msa,FL,249080,253854,257409,263433,268719,277739,287141,298423,308028,316903,325606,333905
394393,252,"Bloomington, IN",Msa,IN,227678,229895,232301,234869,237974,240875,243715,246149,248925,251666,254969,258758
395007,253,"Pueblo, CO",Msa,CO,226306,229606,233768,238199,242619,248603,254942,262310,268195,274969,280070,285348
394386,254,"Billings, MT",Msa,MT,286779,292230,293805,295697,297652,300968,306094,312172,318189,322898,326846,330825
394406,255,"Bowling Green, KY",Msa,KY,167412,168812,171185,173528,175686,177522,179696,182110,185566,188737,192373,197943
394380,256,"Bend, OR",Msa,OR,494655,505667,516733,532557,551821,573602,598190,618444,635939,647343,655594,658895
394306,257,"Albany, GA",Msa,GA,114543,116240,118135,119359,120509,121784,122929,124101,125173,126004,126572,
395193,258,"Vineland, NJ",Msa,NJ,163222,166332,169377,173299,176671,181169,186169,191492,195566,198500,201537,203796
394917,259,"Niles, MI",Msa,MI,197253,199677,202172,204577,209260,214696,218122,220410,223726,227858,231095,232984
394731,260,"Kahului, HI",Msa,HI,747949,757092,766554,774004,781465,791124,804363,822573,842850,864251,885360,906081
394946,261,"Ottawa, IL",Msa,IL,123031,123702,124740,126026,127533,129197,130787,132608,134280,136287,137907,139530
395125,262,"State College, PA",Msa,PA,265412,267530,269210,269829,270398,271451,273724,276699,279062,281695,283949,286844
394359,263,"Bangor, ME",Msa,ME,179017,182566,187537,191985,197075,201169,205612,210113,213759,216266,218163,220501
394314,264,"Alexandria, LA",Msa,LA,157458,157733,158221,158275,158834,159414,161140,163577,166155,167750,168926,170287
394523,265,"Decatur, AL",Msa,AL,149963,151688,154062,156257,158637,160529,162266,163677,165179,167113,170035,173407
394662,266,"Hanford, CA",Msa,CA,267257,270901,273645,275431,277881,282312,287734,292808,297919,301506,305560,309649
394707,267,"Iowa City, IA",Msa,IA,232941,233605,234195,234884,236190,238444,240985,243141,244602,247227,250977,255064
395036,268,"Rocky Mount, NC",Msa,NC,126464,128905,131470,132934,136859,139929,143136,144081,146486,148894,150800,153118
394873,269,"Monroe, MI",Msa,MI,197888,201831,205583,208134,209379,211339,213829,215919,218272,219931,221178,222070
395223,270,"Wichita Falls, TX",Msa,TX,114461,116388,118475,119685,121422,123830,126586,129223,131265,133310,135528,138416
394428,271,"Burlington, NC",Msa,NC,185385,188154,191196,193248,197415,200352,206211,211464,217867,221583,226378,232388
394814,272,"Madera, CA",Msa,CA,312359,314793,319818,325661,331406,338081,346826,356364,364780,370929,377816,384899
394723,273,"Jefferson City, MO",Msa,MO,175241,177831,180234,181916,183486,185543,188436,191667,194550,196276,197770,200014
394453,274,"Chambersburg, PA",Msa,PA,200699,201997,203923,207747,210945,214211,216664,219819,221629,223833,224885,226975
395152,275,"Texarkana, TX",Msa,TX,118639,120233,122282,123273,124471,125750,127078,128239,129163,129881,130474,
394563,276,"Elizabethtown, KY",Msa,KY,170653,172426,174455,176341,179539,182416,185263,187366,190095,193012,195335,197707
395000,277,"Pottsville, PA",Msa,PA,97110,98389,100378,102738,105214,107002,110272,113008,115588,117406,118883,120682
395221,278,"Wheeling, OH",Msa,OH,108777,110056,111399,112284,113167,114092,114935,115811,116627,117318,117905,
394598,279,"Florence, AL",Msa,AL,129925,131957,135021,136324,138040,139250,141243,143062,144878,146613,148615,151490
394639,280,"Grand Junction, CO",Msa,CO,298333,302675,306834,311678,318287,326344,334933,343007,349894,355909,361762,364731
394493,281,"Concord, NH",Msa,NH,307282,311967,316477,320125,324955,330443,337521,343692,350227,356148,361922,367237
394537,282,"Dothan, AL",Msa,AL,130694,131791,133288,134040,134763,135697,137090,138992,140712,142231,143654,145842
395066,283,"Santa Fe, NM",Msa,NM,413282,420009,426811,432893,438144,442819,450849,460010,468248,474989,481302,487424
394727,284,"Johnstown, PA",Msa,PA,86885,86906,87923,88804,89595,90562,91205,92270,93281,94339,95543,97868
395163,285,"Traverse City, MI",Msa,MI,272099,276101,280499,284980,291339,298612,305645,311963,317448,321997,326072,330814
394671,286,"Hattiesburg, MS",Msa,MS,151252,152998,154967,156135,157078,157860,158886,159850,160881,161599,162215,
394515,287,"Dalton, GA",Msa,GA,151063,153960,157436,160882,164308,167063,169835,172638,175288,178280,181079,182074
394860,288,"Midland, TX",Msa,TX,260630,259359,258483,257184,258421,259711,261810,263644,266323,268713,271354,272827
394685,289,"Homosassa Springs, FL",Msa,FL,189245,192554,196247,200420,205178,210534,215511,221448,226889,232981,238197,243661
394351,290,"Auburn, AL",Msa,AL,219370,221807,224300,225989,227239,228992,230510,233059,235325,,229736,230238
395182,291,"Valdosta, GA",Msa,GA,139020,140739,142360,143991,145688,147613,149702,151981,154290,156485,158521,161262
394480,292,"Coeur d'Alene, ID",Msa,ID,425432,435871,449628,459234,472848,484729,507341,526304,544174,555069,563018,571961
395117,293,"Springfield, OH",Msa,OH,135133,137054,141159,144572,148221,149904,151681,152204,152830,152980,154559,154786
395119,294,"St. George, UT",Msa,UT,383026,390948,400821,412850,426208,442004,460143,478491,493552,506020,516649,528024
395079,295,"Vero Beach, FL",Msa,FL,256284,259112,260427,262421,267656,272441,280061,289328,299094,310318,320484,329649
394930,296,"Odessa, TX",Msa,TX,182656,183378,184172,184289,183153,181606,179755,178767,177804,182279,187019,192574
394900,297,"Napa, CA",Msa,CA,774284,785181,789889,795349,805436,826961,849474,866492,875209,876414,875213,872594
395170,298,"Tupelo, MS",Msa,MS,127824,129568,131433,132609,133571,134530,135740,136766,137769,138441,139206,
394368,299,"Battle Creek, MI",Msa,MI,138332,140089,141952,143884,145673,147601,149613,152022,154901,157549,159383,161285
394719,300,"Jamestown, NY",Msa,NY,114483,115651,117587,119336,120938,122159,123886,125886,127898,130471,132938,135774
394577,301,"Eureka, CA",Msa,CA,353567,356634,360490,367022,373716,381900,392737,405749,417769,425719,432121,441121
395013,302,"Rapid City, SD",Msa,SD,,252020,259229,264960,270324,275341,280434,285625,290504,295323,299521,304645
394595,303,"Flagstaff, AZ",Msa,AZ,422709,431344,441039,450080,464223,480939,497728,514832,527818,542251,555017,567020
394810,304,"Lumberton, NC",Msa,NC,83575,85018,86777,87770,88773,89755,90698,91528,92240,92847,93399,
395215,305,"Wausau, WI",Msa,WI,185631,186749,187918,189097,190397,192114,194589,197376,199922,202104,204538,206924
394756,306,"La Crosse, WI",Msa,WI,215158,217497,220233,223212,226323,229975,232685,235263,237215,239215,240920,244100
394783,307,"Lebanon, PA",Msa,PA,207979,210324,213454,217706,220911,223844,226708,230648,234085,236293,238380,240225
394703,308,"Idaho Falls, ID",Msa,ID,288469,296445,305690,314006,321976,329108,336515,344909,351033,356792,360634,369499
395098,309,"Sierra Vista, AZ",Msa,AZ,175725,178020,179930,181956,182984,185775,188914,192832,196191,198583,201943,205747
394983,310,"Pittsfield, MA",Msa,MA,267653,270975,274324,278180,282672,289182,295857,302293,307185,312629,318496,324589
394780,311,"Lawton, OK",Msa,OK,104269,105406,106514,107480,108426,108119,107794,107689,109356,110854,112128,113305
394588,312,"Farmington, NM",Msa,NM,152339,155384,158391,161789,162737,166382,170099,173831,176959,180410,183491,185606
394712,313,"Jackson, TN",Msa,TN,135789,138630,141815,144200,146662,149202,152302,155313,158366,161298,162759,164708
394879,314,"Morgantown, WV",Msa,WV,180927,182323,184451,186184,187461,187886,187928,188266,188896,190965,193282,196106
394633,315,"Glens Falls, NY",Msa,NY,202777,206238,209364,212633,215126,217927,221522,225153,228444,230216,231692,235365
395232,316,"Winchester, VA",Msa,VA,266978,270492,275057,279088,283100,287140,291603,296544,300826,304618,308339,312806
395120,317,"St. Joseph, MO",Msa,MO,128563,129568,131118,132553,134533,136630,138788,140558,142019,142938,143790,144772
394321,318,"Altoona, PA",Msa,PA,122668,123245,123577,124610,126134,127118,128796,131308,133542,135420,136344,137570
394905,319,"New Bern, NC",Msa,NC,168857,170668,172798,174377,176292,178263,180672,183230,186135,188635,191495,195535
394442,320,"Carbondale, IL",Msa,IL,105749,106757,108024,108902,109659,110564,111541,112691,113483,113826,114149,115110
394802,321,"London, KY",Msa,KY,107188,108719,110328,111450,112326,113118,113864,114877,115875,116880,117881,120455
394800,322,"Logan, ID",Msa,UT,320703,327987,333868,339735,346424,355803,367401,377438,386193,396152,405040,415109
394668,323,"Harrisonburg, VA",Msa,VA,239010,242489,246197,248549,250986,253422,255395,257607,259591,261597,263073,267132
394374,324,"Beckley, WV",Msa,WV,84443,84966,85225,85407,85624,85993,86280,86539,86932,87431,87932,
394824,325,"Mansfield, OH",Msa,OH,127014,130199,134664,136353,138415,140281,142542,144399,145854,147284,149464,151633
395217,326,"Weirton, OH",Msa,OH,91930,93168,94320,95090,95814,96620,97231,97968,98746,99557,100054,
394635,327,"Goldsboro, NC",Msa,NC,145874,147542,149176,150967,153547,156207,158881,161193,163187,165721,168571,171465
394353,328,"Augusta, ME",Msa,ME,204769,208703,211500,216723,223702,233156,241863,247811,251742,253121,252788,251996
394661,329,"Hammond, LA",Msa,LA,165951,166322,167378,168982,170785,172085,174131,176682,178811,181401,183512,186461
394728,330,"Jonesboro, AR",Msa,AR,141147,142068,143211,144386,145598,147245,149266,152404,155272,158158,160344,163553
395094,331,"Sherman, TX",Msa,TX,195991,197688,200068,203330,206559,210429,214466,220126,226010,231454,236009,241132
394333,332,"Anniston, AL",Msa,AL,113695,115810,119001,121429,122531,123917,125926,127934,129698,131105,132299,133714
395128,333,"Staunton, VA",Msa,VA,215878,219200,222797,225007,227165,229328,231165,233329,236643,238066,239007,240784
394893,334,"Muncie, IN",Msa,IN,106252,107032,107793,108980,110821,113370,116309,119206,121500,123543,125472,127170
394890,335,"Mount Vernon, WA",Msa,WA,438243,447826,457544,467983,473114,481186,490650,504728,515962,528185,539859,553122
394307,336,"Albany, OR",Msa,OR,314179,318680,322759,327148,332055,338711,344966,352987,358805,365927,371220,377587
395213,337,"Watertown, NY",Msa,NY,152029,153225,155149,156273,157853,159246,161611,163094,164227,165057,166299,167394
395225,338,"Williamsport, PA",Msa,PA,173429,175774,175952,177454,178698,180508,182476,184759,186975,189973,192301,194291
394474,339,"Cleveland, TN",Msa,TN,192546,194921,197192,199100,201097,203945,207276,210964,214259,217957,222057,227740
395089,340,"Sheboygan, WI",Msa,WI,173982,176579,179390,181091,182595,184470,186945,188652,189943,191892,193678,195564
394390,341,"Bismarck, ND",Msa,ND,281656,283138,284570,286409,288618,291262,294058,296175,298230,299799,301664,303884
394949,342,"Owensboro, KY",Msa,KY,144305,144934,145478,146234,146765,147842,149386,151700,154335,156797,159205,163780
394546,343,"Dunn, NC",Msa,NC,189238,192103,194538,197520,199851,203347,206921,211054,214768,218376,221638,225882
395237,344,"Wooster, OH",Msa,OH,189913,191300,193572,196306,199240,201946,204330,207075,209923,213030,216939,
394880,345,"Morristown, TN",Msa,TN,163335,165374,167726,170439,174550,177219,181866,184491,188586,190094,192573,194515
394734,346,"Kankakee, IL",Msa,IL,157062,158431,159648,160475,161439,162834,164623,166415,168196,170124,172297,174848
394423,347,"Brunswick, GA",Msa,GA,207865,210052,212328,214731,217468,220832,223879,228906,233948,238407,240802,243399
394932,348,"Ogdensburg, NY",Msa,NY,84623,85262,85687,87791,90931,94572,96759,98792,100420,101570,103526,106138
395054,349,"San Angelo, TX",Msa,TX,163347,166012,168293,169290,170185,170696,173009,176190,179701,182063,183836,185525
394857,350,"Michigan City, IN",Msa,IN,169666,171521,172730,174412,175995,178779,181893,185681,189397,192550,194983,196454
753890,351,"Holland, MI",Msa,MI,229393,233012,235939,237921,239613,242607,246719,251502,255834,259672,263447,267045
395218,352,"Wenatchee, WA",Msa,WA,404486,411246,418495,424736,432109,440625,449369,459863,469352,479985,486516,495074
394778,353,"Lawrence, KS",Msa,KS,228816,232365,234578,237126,241226,246800,253174,257561,261772,267375,272139,275593
394524,354,"Decatur, IL",Msa,IL,94409,94661,95382,96050,97038,97842,98983,100388,101757,103285,104605,106060
394867,355,"Missoula, MT",Msa,MT,398263,406628,418062,431520,446220,461675,477837,495623,508969,519668,527720,535316
753915,356,"Salem, OH",Msa,OH,113308,113555,113664,114527,115079,115964,116999,118945,120761,122232,123764,125003
394369,357,"Bay City, MI",Msa,MI,119242,121267,122958,124821,126493,128558,130600,133404,135875,138182,139988,141510
394788,358,"Lewiston, ME",Msa,ME,213784,216935,221017,225114,232180,240181,248354,253463,255543,256465,258736,263124
395039,359,"Roseburg, OR",Msa,OR,248170,251004,254566,257876,262933,268293,275005,281376,287010,291682,295735,300455
395139,360,"Sumter, SC",Msa,SC,138046,139192,140348,141497,142931,144985,147094,149558,151566,153838,155893,157793
395095,361,"Show Low, AZ",Msa,AZ,261424,266871,272506,278230,285427,296007,307477,317850,324895,331187,337766,343984
394852,361,"Meridian, MS",Msa,MS,101053,101833,102989,102978,102869,102718,103063,103202,103165,103368,103563,105141
394396,363,"Bluefield, WV",Msa,WV,83501,84167,84920,85549,86110,86611,87064,87612,88244,88793,89330,
394518,364,"Danville, VA",Msa,VA,131807,133589,135625,136914,138186,139450,140612,141906,142924,143835,144596,146925
394794,365,"Lima, OH",Msa,OH,130375,133376,134845,136629,138717,141155,143647,146237,148515,150054,151617,152677
394495,366,"Cookeville, TN",Msa,TN,179171,182346,185637,188423,191836,195597,199778,204119,208424,212312,215652,221383
753872,367,"California-Lexington Park, MD",Msa,MD,326226,329394,334356,339033,344084,348034,350930,353657,357210,360496,363816,366860
394620,368,"Gadsden, AL",Msa,AL,99030,100437,102106,103260,105112,107488,109930,112249,114344,116533,117892,120792
394513,369,"Cumberland, MD",Msa,MD,102006,103000,106076,108471,110814,111128,111746,112157,113133,114868,117080,119125
394804,370,"Longview, WA",Msa,WA,324232,328296,332567,337276,342084,348116,354653,360632,366210,371475,376989,383320
395222,371,"Whitewater, WI",Msa,WI,253983,259301,263665,267886,272106,277012,280965,285300,288816,290711,290921,290870
394599,372,"Fond du Lac, WI",Msa,WI,156895,158644,160246,162593,165039,168728,171797,174719,176896,178892,180820,182602
394709,373,"Ithaca, NY",Msa,NY,235533,236938,238055,239232,239889,242226,245018,247380,250588,253771,257244,260244
394340,374,"Ashtabula, OH",Msa,OH,119010,120332,122315,123351,124339,124514,125303,126272,127818,131063,134693,138163
394630,375,"Gettysburg, PA",Msa,PA,235591,232986,234873,237259,243782,246222,248554,251184,253887,256731,259469,262131
394980,376,"Pine Bluff, AR",Msa,AR,67090,68025,69192,69832,70597,71296,71889,72496,73006,73598,74004,75557
395168,377,"Tullahoma, TN",Msa,TN,171937,174877,177666,179901,181904,184206,187712,193654,200317,204310,206116,208318
395023,378,"Richmond, KY",Msa,KY,184866,186475,187567,188905,191042,194075,197137,199906,202135,204597,207194,209849
394302,379,"Adrian, MI",Msa,MI,172551,173784,175381,178247,180742,184005,187151,190904,194370,198239,202066,205627
395173,380,"Twin Falls, ID",Msa,ID,264260,271011,278527,285266,293113,302660,314042,325389,334919,342157,348489,354712
394501,381,"Corning, NY",Msa,NY,113257,114400,116319,118630,121043,122424,124004,125543,127294,129108,131171,132834
395080,382,"Sebring, FL",Msa,FL,159698,162187,164596,167326,170185,174275,178689,183108,187035,191091,195865,200040
395166,383,"Truckee, CA",Msa,CA,558215,572038,586560,594149,604245,617174,634748,648224,655150,655697,652060,651579
394953,384,"Paducah, KY",Msa,KY,117590,118544,119776,121033,122490,123908,125324,126564,127690,128773,129658,131981
394637,385,"Grand Forks, ND",Msa,ND,213540,215212,217084,218648,220053,221511,223003,225214,227419,229871,231587,233698
395090,386,"Shelby, NC",Msa,NC,168130,173263,177711,178452,178062,177107,176355,176591,177765,179906,182637,186847
394580,387,"Fairbanks, AK",Msa,AK,259900,260543,260331,259500,257489,257114,257557,258573,256938,255269,253875,257279
394928,388,"Ocean City, NJ",Msa,NJ,457758,463759,471177,478494,492145,506025,521094,534322,549102,560906,569501,577536
394823,389,"Mankato, MN",Msa,MN,228209,230350,232205,234213,236094,238564,241088,243343,245474,247128,248484,251553
395038,390,"Rome, GA",Msa,GA,145273,146185,147953,149446,151596,153872,156775,160038,163188,166866,171331,175632
394441,391,"Cape Girardeau, MO",Msa,MO,169112,171007,173068,174835,176678,178112,180288,182379,185851,188826,192580,195296
394689,392,"Hot Springs, AR",Msa,AR,167665,169383,171476,174655,178654,183835,190131,195827,200177,203509,206498,209823
394655,393,"Greenwood, SC",Msa,SC,,128241,130455,131899,133250,134658,135910,,141684,144800,146256,148793
395140,394,"Sunbury, PA",Msa,PA,118592,120075,121694,122758,123809,124908,126042,127048,128094,128913,129688,
394469,395,"Clarksburg, WV",Msa,WV,108125,108860,109353,109706,109998,110636,111286,111935,112534,113050,113651,
395145,397,"Talladega, AL",Msa,AL,114218,115831,117712,118762,119833,120931,122016,123233,124248,125186,125657,
394542,398,"Dubuque, IA",Msa,IA,194647,196637,199127,201551,201750,202232,205428,207637,212021,214230,218931,220596
395153,399,"The Villages, FL",Msa,FL,301334,301563,302200,302826,303483,305517,309559,314398,319869,326435,334146,
394311,400,"Albertville, AL",Msa,AL,150210,152500,155114,157600,159833,160418,161944,163914,166380,167674,169606,171383
394821,401,"Manhattan, KS",Msa,KS,,216097,219374,220978,222529,224220,225863,227771,229413,230779,231644,233813
394964,402,"Parkersburg, WV",Msa,WV,118385,119396,120168,120722,121410,122736,125587,127552,129214,130782,132837,135548
394911,403,"New Philadelphia, OH",Msa,OH,136069,139005,141958,143998,145344,146901,148750,151306,154155,156817,159235,161554
394942,404,"Orangeburg, SC",Msa,SC,99342,100341,101596,102272,103478,103983,104290,104267,104948,105505,106244,
394462,405,"Cheyenne, WY",Msa,WY,307221,307988,309072,309696,310622,312671,316193,321614,326803,332361,337164,342169
394907,406,"New Castle, PA",Msa,PA,113768,114693,115398,117449,120300,123598,126137,129003,131705,134318,135614,136988
394410,407,"Brainerd, MN",Msa,MN,222977,226663,230429,233012,238515,244730,251465,254708,257650,260128,263871,268275
394733,408,"Kalispell, MT",Msa,MT,414738,423332,435719,453166,474126,495781,517901,541606,563929,582423,599252,619466
395086,409,"Sevierville, TN",Msa,TN,279165,284600,291362,298906,309669,321805,334360,343950,354035,365491,377282,388395
394325,410,"Ames, IA",Msa,IA,210508,211186,212113,213527,216496,219905,224514,228228,232863,235782,236422,236331
394407,411,"Bozeman, MT",Msa,MT,527116,539456,549634,558656,570534,582207,600017,616674,634828,649563,663292,672025
394882,412,"Moses Lake, WA",Msa,WA,255233,260887,266181,270473,274836,281211,286116,291629,296146,303549,310556,318218
394704,413,"Indiana, PA",Msa,PA,133065,134842,136736,137806,138800,139892,140914,141720,142512,143165,143897,
394568,414,"Elmira, NY",Msa,NY,109533,110051,110804,112508,113943,115146,116865,120582,124866,127677,127971,128603
394847,415,"Meadville, PA",Msa,PA,114096,115542,117117,118249,119282,120353,121378,122342,123452,124362,125193,
394373,416,"Beaver Dam, WI",Msa,WI,190790,192919,194424,196478,197954,200533,202949,207273,210175,212723,213840,215486
753912,417,"Pinehurst-Southern Pines, NC",Msa,NC,269035,271606,274715,279201,285606,292544,298948,304923,311568,319717,326868,333614
395175,418,"Ukiah, CA",Msa,CA,450111,451874,457385,467247,470971,470423,473914,483482,492885,500134,512653,523349
753887,419,"Hermiston-Pendleton, OR",Msa,OR,218880,221938,225055,230917,239547,248600,255293,259130,262327,265149,269340,275364
394809,420,"Lufkin, TX",Msa,TX,131273,133532,135977,137173,138394,139526,140839,142136,143809,144945,145723,
395248,421,"Zanesville, OH",Msa,OH,128526,131017,134199,136434,137729,140302,143506,147070,150123,154027,157048,159605
394505,422,"Corvallis, OR",Msa,OR,396669,403619,409421,412265,417075,426188,440036,454631,467459,476792,483437,489934
394395,423,"Bloomsburg, PA",Msa,PA,178416,180920,183802,185571,187357,189041,190612,191917,193369,194621,195878,
394776,424,"Laurel, MS",Msa,MS,106527,107915,109476,110452,111245,112160,113208,114291,115121,115956,116833,
395042,425,"Russellville, AR",Msa,AR,123749,125101,126869,128439,129439,130355,132306,134499,137601,139323,142054,142587
394411,426,"Branson, MO",Msa,MO,178071,181149,183476,185498,187205,188805,190669,192415,194088,199833,206015,211116
395212,427,"Watertown, WI",Msa,WI,241980,244407,246408,249599,253082,258461,262411,265371,266474,268239,271043,274548
394859,428,"Midland, MI",Msa,MI,167004,169391,172454,174467,176966,181015,185838,189420,190955,192213,194403,197536
394941,429,"Opelousas, LA",Msa,LA,126765,128145,129279,130233,130740,131485,132184,132865,133364,133516,133924,135625
394988,430,"Pocatello, ID",Msa,ID,230000,235205,240869,244945,252227,257836,264991,271511,280723,290457,298098,301447
394755,431,"Kokomo, IN",Msa,IN,127167,127891,129455,131658,133953,136116,138310,140785,142998,144551,145526,147013
394641,432,"Grants Pass, OR",Msa,OR,336745,343995,352004,358317,364527,371093,378291,385018,392912,400691,407116,411877
394699,433,"Huntsville, TX",Msa,TX,,189408,192873,194655,196261,198219,200273,202452,204356,205731,206676,
394986,434,"Plattsburgh, NY",Msa,NY,155168,156841,157975,158982,158760,159106,159970,161945,164024,165596,166910,168584
394638,435,"Grand Island, NE",Msa,NE,171355,173988,177219,179047,181011,182660,184067,185344,186641,187943,189157,192524
394541,436,"DuBois, PA",Msa,PA,107980,109317,110747,111883,112965,114142,115398,116483,117718,118617,119539,121450
394516,437,"Danville, IL",Msa,IL,71158,71907,72767,73394,74008,74627,75207,75836,76399,76815,77153,77958
394822,438,"Manitowoc, WI",Msa,WI,149293,151932,153636,155557,157870,160029,161777,163163,164818,166644,168003,169594
394644,439,"Great Falls, MT",Msa,MT,217047,220017,224463,228776,232997,236409,240398,245169,250646,256275,260736,263943
395231,440,"Wilson, NC",Msa,NC,,131583,134223,135928,137471,139158,140777,142187,,151239,155396,157616
394511,441,"Cullman, AL",Msa,AL,152206,154645,157412,159224,160625,161774,162556,163856,165086,166407,167274,
394936,442,"Olean, NY",Msa,NY,88004,88283,88198,88417,89431,91059,93532,96608,99679,101885,103411,
394350,443,"Auburn, NY",Msa,NY,144067,144576,145944,147037,148189,149267,151511,154760,157949,159923,161582,164316
394999,444,"Portsmouth, OH",Msa,OH,90879,92332,93943,94572,95097,95639,96356,97221,97973,98619,99016,100477
394345,445,"Athens, TX",Msa,TX,188994,194262,196746,201327,207836,215331,221927,225953,229814,234221,239884,244044
394925,446,"Oak Harbor, WA",Msa,WA,469804,478926,487498,495979,504282,519751,535357,550803,559417,569440,579561,591601
394465,447,"Chillicothe, OH",Msa,OH,136156,138794,141694,143648,145114,146626,148111,149747,151369,152766,153813,156232
394682,448,"Hinesville, GA",Msa,GA,156004,158154,160015,158913,158082,158045,160412,162802,165167,166902,168352,171403
395106,449,"Somerset, PA",Msa,PA,123768,125283,126986,128183,129415,130663,131810,132790,134064,135209,136297,
395205,450,"Warsaw, IN",Msa,IN,201676,203618,205958,208607,211299,214442,218160,221292,224540,227027,230461,233648
395133,451,"Stillwater, OK",Msa,OK,160807,162514,162470,161679,161356,162843,164686,166744,168024,,173722,177208
395010,452,"Quincy, IL",Msa,IL,126258,127861,129729,130908,132139,133235,134334,135712,136607,136548,136077,136054
394738,453,"Keene, NH",Msa,NH,235639,241251,246855,250039,253904,258838,263755,268875,274056,278793,282992,287038
395062,454,"Sandusky, OH",Msa,OH,161477,161381,162707,163851,166107,166775,167846,168815,171389,173869,176672,180333
395077,455,"Searcy, AR",Msa,AR,130190,130564,131516,132836,135076,136631,137935,140074,142316,144478,145512,146531
394489,456,"Columbus, IN",Msa,IN,186657,189091,191095,194046,196389,198900,202067,205285,208920,211581,214272,216408
395027,457,"Roanoke Rapids, NC",Msa,NC,77765,78996,80316,81225,82123,83170,84017,84846,85548,86156,86474,
394452,458,"Centralia, WA",Msa,WA,245733,251008,258747,267213,274528,280712,275840,269830,262730,266054,269049,273688
394445,459,"Casper, WY",Msa,WY,232064,232433,232877,234111,235421,237743,239265,241207,243135,245909,249328,252453
394675,460,"Helena, MT",Msa,MT,325612,333646,339809,347321,357425,367841,376408,383825,390722,394424,396569,399643
394593,461,"Findlay, OH",Msa,OH,166943,167999,169631,170433,170812,171458,172328,174195,175449,177348,179005,180936
753928,462,"Wisconsin Rapids-Marshfield, WI",Msa,WI,137238,139265,141507,142806,144377,145964,149803,153678,157362,158956,159414,160979
394955,463,"Palatka, FL",Msa,FL,149079,151604,154130,155758,157273,159687,162761,166196,168875,171798,174202,175601
395085,464,"Seneca, SC",Msa,SC,189940,191915,194867,197394,200858,204657,210154,215706,221514,227662,233546,239309
394884,465,"Mount Airy, NC",Msa,NC,,141302,143988,145665,147237,148990,150063,151202,152353,153743,154813,
753881,466,"Glenwood Springs, CO",Msa,CO,590587,599496,609700,620474,634399,648499,663100,675483,687549,699033,707766,720298
394744,467,"Key West, FL",Msa,FL,648093,651104,662202,675331,693061,709771,728204,747797,771640,793906,817056,840225
394298,468,"Aberdeen, WA",Msa,WA,244701,248778,252384,257980,261950,267540,274205,285510,291547,299012,302360,311407
394626,469,"Gallup, NM",Msa,NM,174648,177121,179806,181034,181924,182794,184103,185553,186732,186950,186732,
394994,470,"Port Angeles, WA",Msa,WA,357914,363559,370805,378532,386949,398022,408923,419258,429329,443962,457876,471847
753883,471,"Greenfield Town, MA",Msa,MA,249481,252094,255612,258408,263091,267600,273210,276536,281315,284528,287772,290990
394897,473,"Muskogee, OK",Msa,OK,87934,89209,90152,90544,90621,91170,91661,92367,93027,93677,94221,
394614,474,"Frankfort, KY",Msa,KY,161227,162910,166133,168679,171507,173490,175390,177180,178993,180933,182640,185629
394950,475,"Owosso, MI",Msa,MI,127920,133221,137459,141513,142744,145527,147888,150425,152468,153589,153593,154001
394885,476,"Mount Pleasant, MI",Msa,MI,152878,154814,157163,158687,160435,162574,165033,167083,169334,171131,172736,175125
395126,477,"Statesboro, GA",Msa,GA,159079,159896,160284,161086,162167,163986,165960,168546,171242,173650,175862,178551
394826,478,"Marion, IN",Msa,IN,92066,92486,93098,94111,95291,96687,98453,100176,101569,102915,104232,105036
395132,479,"Stevens Point, WI",Msa,WI,193829,196918,200247,201980,203947,205859,207986,209899,211788,213638,215018,218792
394866,480,"Minot, ND",Msa,ND,239416,241523,243685,244002,243373,243055,245133,248031,250848,252330,252940,255479
